exercise_id,language_code,concept_id,headword,level,type_title,src,en,v1,v2,lk1,lk2,lk_verdict,lk_reason,voice,agent_nom,subject,embedded_agents,person,number,gender,tf,tense_open,perfective_present,fragment,rewrite_action,rewrite_by,rewrite_text,alt_mapped_groups,flags
41330,sk,3346,pace,B2,Articles advanced,"Celou cestu hore drží tempo stroja. Úplne normálne, samozrejme.","She keeps the pace of a machine all the way up. Totally normal, obviously.","She keeps the pace of a machine all the way up. Totally normal, obviously.",,keeps,,adjusted,"noun phrase, not verbal",active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"Celou cestu hore ona drží tempo stroja. Úplne normálne, samozrejme.",hold_stay_still|keep_continue|keep_hold|keep_store|way_route|completely_totally|total_complete_absolute|totally_absolutely|ordinary_normal_usual,
12896,sk,1128,cat,A1,Cardinal numbers,Na vysokej veži sú dve mačky.,There are two cats on the tall tower.,There are two cats on the tall tower.,,There are,,adjusted,"numeral, not the verb",active_agent,True,dve mačky,,3pl,pl,f,present,False,False,False,U,script,Na vysokej veži sú dve mačky.,tall_high,
12909,sk,1128,cat,A2,Modal verb SHOULD,Mačaciu vežu by si mal dať k oknu.,You should put the cat tower near the window.,You should put the cat tower near the window.,,should put,,adjusted,"modal alone, verb added",active_prodrop,False,,,3sg,sg,m,present,False,False,False,R,model,Mačaciu vežu by si ty mal dať k oknu.,pack_put|put_place_set|stick_put|near_beside|near_close,
39104,sk,3139,fair,B1,1. Conditional,"Ak vyhrá ešte 2 medvede, lunapark prekročí svoj denný rozpočet na ceny.","If he wins 2 more bears, the fair will exceed its prize budget for the day.","If he wins 2 more bears, the fair will exceed its prize budget for the day.",,will exceed,,exact,full verb phrase already,active_agent,True,lunapark,,3sg,sg,m,future,False,True,False,R,model,"Ak on vyhrá ešte 2 medvede, lunapark prekročí svoj denný rozpočet na ceny.",put_up_with_tolerate|prize_award,
39108,sk,3139,fair,B2,Advanced linkers,"Kvôli mrazivej zime jej dal svoju bundu skôr, než sa lunapark zmenil na totálnu katastrofu!","Owing to the freezing cold, he gave her his jacket before the fair became a total disaster!","Owing to the freezing cold, he gave her his jacket before the fair became a total disaster!",,gave,,adjusted,"linker, not the verb",active_prodrop,False,,lunapark,3pl,pl,m,past,False,False,False,R,model,"Kvôli mrazivej zime on jej dal svoju bundu skôr, než sa lunapark zmenil na totálnu katastrofu!",cold_freezing|cold_chilly_cool|cold_freezing|give_hand|in_front_of_before|become_get|turn_into_become|total_complete_absolute|disaster_catastrophe,
17698,sk,1488,kick,A1,"This, That, These...",Tento kop pošle loptu na nádrž s vodou!,This kick sends the ball off the water tank!,This kick sends the ball off the water tank!,This kick will send the ball off the water tank!,sends,will send,adjusted,"determiner, not the verb",active_agent,True,Tento kop,,3sg,sg,m,future,True,True,False,U,model,Tento kop pošle loptu na nádrž s vodou!,kick_boot|send_post_mail|send_ship,
17711,sk,1488,kick,A2,"Much, Many, Some...",Koľko kopov zvládneš bez pádu lopty?,How many kicks can you do without a drop?,How many kicks can you do without a drop?,,can you do,,adjusted,"quantifier, not the verb",active_prodrop,False,,,2sg,sg,,future,True,True,False,R,script,Koľko kopov ty zvládneš bez pádu lopty?,kick_boot|decrease_fall|drop_lower_reduce|drop_off|fall_drop,
30588,sk,2337,cost,A1,Prepositions of place/time,Katastrofa! Táto posteľ stojí dvadsaťtisíc eur za jednu noc!,Disaster! This bed costs twenty thousand euros for one night!,Disaster! This bed costs twenty thousand euros for one night!,,costs,,adjusted,"preposition, not the verb",active_agent,True,Táto posteľ,,3sg,sg,f,present,False,False,False,U,model,Katastrofa! Táto posteľ stojí dvadsaťtisíc eur za jednu noc!,disaster_catastrophe|garden_bed_patch|price_cost,
30594,sk,2337,cost,A2,Future with WILL,"Ak posteľ stojí priveľa, ona vezme namiesto nej matrac.","If the bed costs too much, she will take the mattress instead.","If the bed costs too much, she will take the mattress instead.",,will take,,exact,full verb phrase already,active_agent,True,ona,posteľ,1pl,pl,f,future,False,True,False,U,model,"Ak posteľ stojí priveľa, ona vezme namiesto nej matrac.",garden_bed_patch|price_cost|carry_bring|drive_take,
28680,sk,2253,boyfriend,A1,"A, AN, THE",Pri aute čaká mladý muž. Muž je jej priateľ.,A young man waits by a car. The man is her boyfriend.,A young man waits by a car. The man is her boyfriend.,,is,,adjusted,"article, not the verb",active_agent,True,Muž,,3sg,sg,m,present,False,False,False,U,script,Pri aute čaká mladý muž. Muž je jej priateľ.,dude_mate_bro|man_guy|wait_hang_on|car_vehicle|dude_mate_bro|man_guy,empty_correct_answer
28693,sk,2253,boyfriend,A2,Countable and uncountable,"Bráško, jej priateľ dnes v podstate nepotreboval veľa peňazí.","Bro, her boyfriend lowkey did not need much money today.","Bro, her boyfriend lowkey did not need much money today.",,did not need,,adjusted,"noun, not the verb",active_agent,True,jej priateľ,,3sg,sg,m,past,False,False,False,U,model,"Bráško, jej priateľ dnes v podstate nepotreboval veľa peňazí.",dude_mate_bro|need_require|money_cash,
33015,sk,452,golden,A1,Wh- questions,Prečo je bochník zlatistý? Lebo má zlatistú farbu.,Why is the loaf golden? Because it has a golden colour.,Why is the loaf golden? Because it has a golden colour.,,is,,adjusted,"wh-word, not the verb",active_agent,True,bochník,,3sg,sg,m,present,False,False,False,R,model,Prečo je bochník zlatistý? Lebo on má zlatistú farbu.,since_as|colour|colour_shade|paint_colour,
33020,sk,452,golden,A2,Adjective comparison,Bochník je zlatistejší než bledé cesto.,The loaf is more golden than the pale dough.,The loaf is more golden than the pale dough.,,is more golden,,adjusted,copula added to predicate,active_agent,True,Bochník,,3sg,sg,m,present,False,False,False,U,script,Bochník je zlatistejší než bledé cesto.,,
35050,sk,1817,shelf,A1,"My, Your, His,...","On oprašuje svoje police, lebo sú to jeho police.",He dusts his shelves because they are his shelves.,He dusts his shelves because they are his shelves.,,dusts,,adjusted,"possessive, not the verb",active_agent,True,On,jeho police,3sg,sg,m,present,False,False,False,U,script,"On oprašuje svoje police, lebo sú to jeho police.",wipe_clean_dust|shelf_rack|since_as|shelf_rack,
35054,sk,1817,shelf,A2,Countable and uncountable,"Skvelá práca, samozrejme. Na polici zostalo len trochu prachu.","Great job, obviously. Only a little dust is left on the shelf.","Great job, obviously. Only a little dust is left on the shelf.",,is left,,adjusted,"noun, not the verb",impersonal,False,,,3sg,sg,,past,True,False,False,U,model,"Skvelá práca, samozrejme. Na polici zostalo len trochu prachu.",great_fantastic|job_work_position|a_bit_a_little|small_little_tiny|wipe_clean_dust|forget_leave|go_away|leave_depart|leave_go|set_off_out|shelf_rack,
33868,sk,2578,meal,A1,Prepositions of place/time,Jedia svoje jedlo pri západe slnka na pláži.,They eat their meal at sunset on the beach.,They eat their meal at sunset on the beach.,,eat,,adjusted,"preposition, not the verb",active_prodrop,False,,,3pl,pl,,present,False,False,False,R,model,Oni jedia svoje jedlo pri západe slnka na pláži.,eat_have|dish_food_meal|lunch_meal|beach_shore_coast,
33873,sk,2578,meal,A2,Modal verb SHOULD,"Rozpočet: toto jedlo stojí 60 eur, takže my by sme sa mali podeliť o hranolky.","Budget: this meal costs 60 euros, so we should share the chips.","Budget: this meal costs 60 euros, so we should share the chips.",,should share,,adjusted,"modal alone, verb added",active_agent,True,my,,1pl,pl,,present,False,False,False,U,model,"Rozpočet: toto jedlo stojí 60 eur, takže my by sme sa mali podeliť o hranolky.",dish_food_meal|lunch_meal|price_cost|share_split|chips_fries|crisps_chips,
3316,sk,86,fitting room,B1,Past Continuous,"Prezliekala sa za závesom, keď jej kamarátka konečne zdvihla oči od telefónu.",She was changing behind the curtain when her friend finally looked up from her phone.,She was changing behind the curtain when her friend finally looked up from her phone.,,was changing,,exact,full verb phrase already,active_prodrop,False,,jej kamarátka,3sg,sg,f,past,False,False,False,R,model,"Ona sa prezliekala za závesom, keď jej kamarátka konečne zdvihla oči od telefónu.",change_replace|change_switch|behind_at_the_back_of|curtain_blind|friend_buddy|friend_mate|in_the_end_ultimately|last_final|look_glance_peek|look_seem_appear|look_style|look_up_search|call_phone_ring|phone_mobile,
3344,sk,86,fitting room,B2,Causative HAVE/GET,Ten zelený overal si chce pred párty dať skrátiť.,She wants to get the green jumpsuit shortened before the party.,She wants to get the green jumpsuit shortened before the party.,,get the green jumpsuit shortened,,adjusted,causative needs object and participle,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Ten zelený overal si ona chce pred párty dať skrátiť.,arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|jumpsuit_overalls|in_front_of_before|party_celebration,
32210,sk,145,enormous,A1,Modal verb CAN,"Obrovská mrkva je veľká, tak ju nikto nemôže udržať.","An enormous carrot is big, so nobody can hold it.","An enormous carrot is big, so nobody can hold it.",,can hold,,adjusted,"modal alone, verb added",active_agent,True,nikto,,3sg,sg,m,present,False,False,False,U,script,"Obrovská mrkva je veľká, tak ju nikto nemôže udržať.",huge_gigantic|big_large|no_one|hold_carry|hold_stay_still|keep_hold|press_hold,
32226,sk,145,enormous,A2,"Much, Many, Some...",Je tam príliš veľa obrovských koreňov a záhrada je zničená!,There are too many enormous roots and the garden is destroyed!,There are too many enormous roots and the garden is destroyed!,,There are,,adjusted,"quantifier, not the verb",impersonal,False,,,3sg,sg,,present,False,False,False,U,script,Je tam príliš veľa obrovských koreňov a záhrada je zničená!,huge_gigantic|garden_yard|destroy_ruin,
38992,sk,3130,exchange,B1,Past Continuous,"Kým počítal bankovky, žena sa rozhodla vymeniť všetky svoje peniaze.","While he was counting the notes, the woman decided to exchange all her money.","While he was counting the notes, the woman decided to exchange all her money.",,was counting,,exact,past continuous phrase complete,active_agent,True,žena,,3sg,sg,f,past,False,False,False,R,model,"Kým on počítal bankovky, žena sa rozhodla vymeniť všetky svoje peniaze.",while_as|count_calculate|letter_note|woman_lady|decide_choose|switch_swap|money_cash,
39000,sk,3130,exchange,B2,All Present Tenses,Práve teraz jej vymieňa peniaze a ona úplne stratila reč!,"Right now he is exchanging her money, and she is absolutely speechless!","Right now he is exchanging her money, and she is absolutely speechless!",,is exchanging,,exact,full verb phrase already,active_prodrop,False,,,3sg,sg,,present,False,False,False,U,script,Práve teraz jej vymieňa peniaze a ona úplne stratila reč!,exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment|switch_swap|money_cash|total_complete_absolute|totally_absolutely,
43079,sk,764,skyscraper,B1,Relative clauses,"Úprimne, tvoj trenčkot vyzerá ikonicky pod mrakodrapom, ktorého vrchol sa dotýka neba.","Honestly, your trench coat looks iconic under a skyscraper whose top touches the sky.","Honestly, your trench coat looks iconic under a skyscraper whose top touches the sky.",,looks,,adjusted,"relative pronoun, not verbal",active_agent,True,tvoj trenčkot,ktorého vrchol,3sg,sg,m,present,False,False,False,U,model,"Úprimne, tvoj trenčkot vyzerá ikonicky pod mrakodrapom, ktorého vrchol sa dotýka neba.",honest_truthful|coat_layer|look_glance_peek|look_seem_appear|look_style|top_peak,
43087,sk,764,skyscraper,B2,Future Perfect Continuous,Do poludnia návštevník bude pozorovať fasády mrakodrapu približne dve hodiny.,"By noon, the visitor will have been observing the skyscraper facades for approximately two hours.","By noon, the visitor will have been observing the skyscraper facades for approximately two hours.",,will have been observing,,exact,full verb phrase already,active_agent,True,návštevník,,3sg,sg,m,future,False,False,False,U,script,Do poludnia návštevník bude pozorovať fasády mrakodrapu približne dve hodiny.,noon_midday|guest_visitor|tourist_visitor|observe_watch|approximately_roughly|around_about,
5561,sk,297,corkscrew,B1,Passive,Zátka bola vytiahnutá s tichým plesknutím a v kuchyni sa stíšilo.,The cork was pulled out with a soft pop and the kitchen went quiet.,The cork was pulled out with a soft pop and the kitchen went quiet.,,was pulled out,,adjusted,particle belongs to verb,passive,False,Zátka,,3sg,sg,f,past,False,False,False,U,script,Zátka bola vytiahnutá s tichým plesknutím a v kuchyni sa stíšilo.,pull_drag|soft_gentle|leave_go|travel_go|calm_peaceful_quiet|peace_quiet|quiet_silent,
5578,sk,297,corkscrew,B2,Inversion basic,"Ešte nikdy som nevidel, aby zátka vyšla v tejto kuchyni takto čisto.",Never have I seen a cork come out that cleanly in this kitchen.,Never have I seen a cork come out that cleanly in this kitchen.,,have I seen,,exact,inverted verb phrase complete,active_prodrop,False,,zátka,1sg,sg,m,past,False,False,False,R,model,"Ešte nikdy som ja nevidel, aby zátka vyšla v tejto kuchyni takto čisto.",meet_see|see_watch|spot_notice_see|understand_get|visit_see|arrive_come|clean_pure|clean_tidy|wipe_clean_dust,
42759,sk,3472,send,B1,0 Conditional,"Keď pošleš ručne písaný list, ľudia si ho nechávajú navždy, úprimne.","If you send a handwritten letter, people keep it forever, honestly.","If you send a handwritten letter, people keep it forever, honestly.",,keep,,exact,main verb correctly spanned,active_agent,True,ľudia,,3pl,pl,m,present,False,False,False,R,model,"Keď ty pošleš ručne písaný list, ľudia si ho nechávajú navždy, úprimne.",send_post_mail|send_ship|let_allow|letter_note|people_folk|hold_stay_still|keep_continue|keep_hold|keep_store|honest_truthful,
